Exec Time,Qty,Symbol,Type,Net Price,Net Position
2021-02-10 06:43:13,5,OLB,STOCK,13.75,68.75
2021-02-10 06:40:04,-1,BPTH,STOCK,19.57,-19.57
2021-02-10 06:39:57,-5,BPTH,STOCK,19.5,-97.5
2021-02-10 06:39:51,5,BPTH,STOCK,18.5,92.5
2021-02-10 06:38:56,1,BPTH,STOCK,18.8,18.8
2021-02-10 06:37:02,-1,OLB,STOCK,13.87,-13.87
2021-02-10 06:36:55,1,OLB,STOCK,13.98,13.98
2021-02-10 06:35:22,-6,OLB,STOCK,13.645,-81.87
2021-02-10 06:34:56,5,OLB,STOCK,14.59,72.95
2021-02-10 06:34:53,1,OLB,STOCK,14.6,14.6
2021-02-10 06:34:16,-1,UAMY,STOCK,1.43,-1.43
2021-02-10 06:34:14,1,UAMY,STOCK,1.44,1.44
2021-02-10 06:33:42,-1,UAMY,STOCK,1.44,-1.44
2021-02-10 06:33:38,1,UAMY,STOCK,1.46,1.46
2021-02-10 06:33:12,-1,UAMY,STOCK,1.44,-1.44
2021-02-10 06:33:09,1,UAMY,STOCK,1.45,1.45
2021-02-10 06:32:46,-1,UAMY,STOCK,1.44,-1.44
2021-02-10 06:32:38,1,UAMY,STOCK,1.45,1.45
2021-02-09 07:00:21,-5,AUVI,STOCK,13.5,-67.5
2021-02-09 07:00:13,-10,AUVI,STOCK,13.25,-132.5
2021-02-09 07:00:08,-10,AUVI,STOCK,13.135,-131.35
2021-02-09 06:59:41,10,AUVI,STOCK,12.777,127.77
2021-02-09 06:58:58,10,AUVI,STOCK,12.637,126.37
2021-02-09 06:58:42,5,AUVI,STOCK,12.288,61.44
2021-02-09 06:52:16,-5,AUVI,STOCK,11.58,-57.9
2021-02-09 06:51:34,5,AUVI,STOCK,12.34,61.7
2021-02-09 06:49:14,-4,ITRM,STOCK,2.28,-9.12
2021-02-09 06:46:39,4,ITRM,STOCK,2.37,9.48
2021-02-09 06:40:50,-5,AUVI,STOCK,11.44,-57.199999999999996
2021-02-09 06:40:43,-5,AUVI,STOCK,11.476,-57.38
2021-02-09 06:40:33,5,AUVI,STOCK,11.42,57.1
2021-02-09 06:40:27,5,AUVI,STOCK,10.538,52.69
2021-02-09 06:39:54,-50,ITRM,STOCK,2.51,-125.49999999999999
2021-02-09 06:38:53,50,ITRM,STOCK,2.6888,134.44
2021-02-09 06:36:17,-25,ITRM,STOCK,2.52,-63.0
2021-02-09 06:36:14,-50,ITRM,STOCK,2.49,-124.50000000000001
2021-02-09 06:35:49,25,ITRM,STOCK,2.44,61.0
2021-02-09 06:35:15,50,ITRM,STOCK,2.405,120.24999999999999
2021-02-09 06:32:56,-15,ITRM,STOCK,2.37,-35.550000000000004
2021-02-09 06:32:52,-25,ITRM,STOCK,2.41,-60.25
2021-02-09 06:32:37,25,ITRM,STOCK,2.4752,61.88
2021-02-09 06:32:22,15,ITRM,STOCK,2.47,37.050000000000004
2021-02-09 06:32:11,-1,ITRM,STOCK,2.44,-2.44
2021-02-09 06:32:10,1,ITRM,STOCK,2.44,2.44
2021-02-08 07:36:29,-5,OCGN,STOCK,12.114,-60.57000000000001
2021-02-08 07:36:13,5,OCGN,STOCK,12.0,60.0
2021-02-08 07:36:02,-10,OCGN,STOCK,11.77,-117.69999999999999
2021-02-08 07:35:59,10,OCGN,STOCK,12.07,120.7
2021-02-08 07:35:47,-10,OCGN,STOCK,11.961,-119.61
2021-02-08 07:35:27,-10,OCGN,STOCK,12.01,-120.1
2021-02-08 07:35:11,-5,OCGN,STOCK,12.062,-60.309999999999995
2021-02-08 07:34:04,5,OCGN,STOCK,12.038,60.19
2021-02-08 07:33:54,5,OCGN,STOCK,12.1,60.5
2021-02-08 07:31:03,10,OCGN,STOCK,12.26,122.6
2021-02-08 07:30:57,5,OCGN,STOCK,12.19,60.949999999999996
2021-02-08 07:30:27,-5,OCGN,STOCK,11.89,-59.45
2021-02-08 07:29:09,5,OCGN,STOCK,11.606,58.03
2021-02-08 07:17:35,-10,OCGN,STOCK,11.9,-119.0
2021-02-08 07:17:27,10,OCGN,STOCK,12.17,121.7
2021-02-08 07:15:12,-5,OCGN,STOCK,12.27,-61.349999999999994
2021-02-08 07:14:36,5,OCGN,STOCK,12.3,61.5
2021-02-08 07:12:58,-10,OCGN,STOCK,11.81,-118.10000000000001
2021-02-08 07:12:09,10,OCGN,STOCK,11.67,116.7
2021-02-08 07:09:16,-10,OCGN,STOCK,11.43,-114.3
2021-02-08 07:09:06,10,OCGN,STOCK,11.628,116.28
2021-02-08 07:06:21,-5,OCGN,STOCK,11.542,-57.71
2021-02-08 07:05:56,5,OCGN,STOCK,11.816,59.080000000000005
2021-02-08 06:42:05,-25,OCGN,STOCK,11.67,-291.75
2021-02-08 06:41:34,25,OCGN,STOCK,11.4976,287.44
2021-02-08 06:40:20,-4,OCGN,STOCK,10.91,-43.64
2021-02-08 06:40:05,-15,OCGN,STOCK,10.642,-159.63
2021-02-08 06:38:33,15,OCGN,STOCK,10.36,155.39999999999998
2021-02-08 06:38:03,4,OCGN,STOCK,10.13,40.52
2021-02-08 06:35:12,-5,OCGN,STOCK,9.81,-49.050000000000004
2021-02-08 06:34:56,5,OCGN,STOCK,10.06,50.300000000000004
2021-02-08 06:34:11,-1,OCGN,STOCK,10.44,-10.44
2021-02-08 06:34:10,1,OCGN,STOCK,10.41,10.41
2021-02-05 07:55:55,-10,BSQR,STOCK,7.03,-70.3
2021-02-05 07:55:19,-25,BSQR,STOCK,6.4,-160.0
2021-02-05 07:55:10,25,BSQR,STOCK,6.35,158.75
2021-02-05 07:54:51,10,BSQR,STOCK,6.329,63.29
2021-02-05 07:40:34,-5,BSQR,STOCK,6.09,-30.45
2021-02-05 07:40:29,5,BSQR,STOCK,5.88,29.4
2021-02-05 07:36:37,-25,BSQR,STOCK,4.43,-110.75
2021-02-05 07:35:29,25,BSQR,STOCK,4.1728,104.32
2021-02-05 07:31:14,-25,BSQR,STOCK,4.068,-101.69999999999999
2021-02-05 07:30:17,25,BSQR,STOCK,4.3432,108.58000000000001
2021-02-05 07:27:23,-25,BSQR,STOCK,4.3224,-108.06
2021-02-05 07:27:10,25,BSQR,STOCK,4.4176,110.44
2021-02-05 07:21:02,-25,BSQR,STOCK,4.5944,-114.86000000000001
2021-02-05 07:21:01,-1,BSQR,STOCK,4.6,-4.6
2021-02-05 07:20:58,25,BSQR,STOCK,4.3,107.5
2021-02-05 07:20:23,1,BSQR,STOCK,4.1,4.1
2021-02-05 06:55:22,-1,BSQR,STOCK,3.28,-3.28
2021-02-05 06:55:05,1,BSQR,STOCK,3.32,3.32
2021-02-05 06:40:00,-25,STG,STOCK,2.94,-73.5
2021-02-05 06:39:36,-25,STG,STOCK,2.94,-73.5
2021-02-05 06:39:31,25,STG,STOCK,2.87,71.75
2021-02-05 06:38:56,25,STG,STOCK,2.83,70.75
2021-02-05 06:38:46,-1,STG,STOCK,2.77,-2.77
2021-02-05 06:38:44,1,STG,STOCK,2.76,2.76
2021-02-05 06:37:47,-5,STG,STOCK,2.862,-14.31
2021-02-05 06:36:58,5,STG,STOCK,2.8,14.0
2021-02-05 06:35:49,-25,STG,STOCK,2.59,-64.75
2021-02-05 06:34:12,25,STG,STOCK,2.65,66.25
2021-02-05 06:32:41,-11,STG,STOCK,2.82091,-31.03001
2021-02-05 06:32:01,11,STG,STOCK,2.70909,29.79999
2021-02-04 07:06:10,-5,LIZI,STOCK,13.552,-67.75999999999999
2021-02-04 07:05:47,5,LIZI,STOCK,13.3,66.5
2021-02-04 07:02:02,-5,LIZI,STOCK,13.05,-65.25
2021-02-04 07:00:54,-2,LIZI,STOCK,13.36,-26.72
2021-02-04 07:00:54,-13,LIZI,STOCK,13.36,-173.68
2021-02-04 07:00:40,15,LIZI,STOCK,13.19,197.85
2021-02-04 07:00:28,5,LIZI,STOCK,13.1,65.5
2021-02-04 06:58:29,-5,LIZI,STOCK,12.83,-64.15
2021-02-04 06:57:50,5,LIZI,STOCK,12.988,64.94
2021-02-04 06:41:48,-5,AACG,STOCK,5.0,-25.0
2021-02-04 06:41:31,-5,AACG,STOCK,4.702,-23.509999999999998
2021-02-04 06:41:22,-15,AACG,STOCK,4.68,-70.19999999999999
2021-02-04 06:41:13,-25,AACG,STOCK,4.58,-114.5
2021-02-04 06:41:03,25,AACG,STOCK,4.4888,112.22000000000001
2021-02-04 06:40:32,25,AACG,STOCK,4.45,111.25
2021-02-04 06:40:18,-28,AACG,STOCK,4.28286,-119.92008000000001
2021-02-04 06:39:30,25,AACG,STOCK,4.45,111.25
2021-02-04 06:38:48,3,AACG,STOCK,4.23,12.690000000000001
2021-02-04 06:36:50,-25,AACG,STOCK,4.65,-116.25000000000001
2021-02-04 06:36:20,20,AACG,STOCK,4.59,91.8
2021-02-04 06:36:20,5,AACG,STOCK,4.59,22.95
2021-02-04 06:35:11,-1,AACG,STOCK,4.49,-4.49
2021-02-04 06:35:09,-9,AACG,STOCK,4.69,-42.21
2021-02-04 06:35:09,-6,AACG,STOCK,4.69,-28.14
2021-02-04 06:34:55,15,AACG,STOCK,4.59867,68.98005
2021-02-04 06:34:48,1,AACG,STOCK,4.58,4.58
2021-02-04 06:33:10,-1,AACG,STOCK,4.62,-4.62
2021-02-04 06:31:36,1,AACG,STOCK,4.14,4.14
2021-02-04 06:23:32,-5,AACG,STOCK,3.71,-18.55
2021-02-04 06:22:19,5,AACG,STOCK,3.81,19.05
2021-02-03 06:59:44,-50,TYME,STOCK,4.7628,-238.14000000000001
2021-02-03 06:59:31,50,TYME,STOCK,4.73,236.50000000000003
2021-02-03 06:51:58,-50,TYME,STOCK,3.83,-191.5
2021-02-03 06:51:48,50,TYME,STOCK,3.745,187.25
2021-02-03 06:51:39,-50,TYME,STOCK,3.71,-185.5
2021-02-03 06:51:30,50,TYME,STOCK,3.7,185.0
2021-02-03 06:40:20,-25,TYME,STOCK,3.3912,-84.78
2021-02-03 06:39:51,23,TYME,STOCK,3.25,74.75
2021-02-03 06:39:51,2,TYME,STOCK,3.25,6.5
2021-02-03 06:36:11,-50,TYME,STOCK,3.17,-158.5
2021-02-03 06:36:05,50,TYME,STOCK,3.07,153.5
2021-02-03 06:35:11,-1,TYME,STOCK,2.86,-2.86
2021-02-03 06:35:09,1,TYME,STOCK,2.86,2.86
2021-02-02 06:52:16,-10,AREC,STOCK,3.598,-35.98
2021-02-02 06:52:11,-15,AREC,STOCK,3.77,-56.55
2021-02-02 06:52:08,-50,AREC,STOCK,3.7,-185.0
2021-02-02 06:51:53,50,AREC,STOCK,3.59,179.5
2021-02-02 06:51:34,25,AREC,STOCK,3.5,87.5
2021-02-02 06:42:50,-25,AREC,STOCK,3.71,-92.75
2021-02-02 06:41:32,25,AREC,STOCK,3.55,88.75
2021-02-02 06:40:45,-25,AREC,STOCK,3.42,-85.5
2021-02-02 06:40:02,25,AREC,STOCK,3.57,89.25
2021-02-02 06:38:18,-1,ARTL,STOCK,1.59,-1.59
2021-02-02 06:38:17,1,ARTL,STOCK,1.6,1.6
2021-02-02 06:36:31,-1,ARTL,STOCK,1.52,-1.52
2021-02-02 06:36:29,1,ARTL,STOCK,1.52,1.52
2021-02-02 06:35:51,-1,ARTL,STOCK,1.56,-1.56
2021-02-02 06:35:48,1,ARTL,STOCK,1.58,1.58
2021-02-01 07:33:43,-50,LODE,STOCK,3.89,-194.5
2021-02-01 07:33:30,-50,LODE,STOCK,3.82,-191.0
2021-02-01 07:33:22,-50,LODE,STOCK,3.82,-191.0
2021-02-01 07:33:11,50,LODE,STOCK,3.6998,184.99
2021-02-01 07:32:53,50,LODE,STOCK,3.6,180.0
2021-02-01 07:32:50,50,LODE,STOCK,3.6498,182.49
2021-02-01 07:31:53,-50,LODE,STOCK,3.45,-172.5
2021-02-01 07:28:12,25,LODE,STOCK,3.73,93.25
2021-02-01 07:28:10,25,LODE,STOCK,3.73,93.25
2021-02-01 07:27:45,-25,LODE,STOCK,3.56,-89.0
2021-02-01 07:27:14,25,LODE,STOCK,3.48,87.0
2021-02-01 07:07:38,-25,LODE,STOCK,3.5752,-89.38000000000001
2021-02-01 07:06:58,25,LODE,STOCK,3.77,94.25
2021-02-01 07:03:44,-25,LODE,STOCK,3.95,-98.75
2021-02-01 07:03:36,25,LODE,STOCK,3.85,96.25
2021-02-01 07:01:50,-25,LODE,STOCK,3.77,-94.25
2021-02-01 07:01:41,25,LODE,STOCK,3.61,90.25
2021-02-01 07:01:17,-25,LODE,STOCK,3.43,-85.75
2021-02-01 07:00:10,25,LODE,STOCK,3.55,88.75
2021-02-01 06:57:37,-25,LODE,STOCK,3.05,-76.25
2021-02-01 06:56:17,25,LODE,STOCK,2.88,72.0
2021-02-01 06:54:42,-10,LODE,STOCK,2.78,-27.799999999999997
2021-02-01 06:53:27,10,LODE,STOCK,3.02,30.2
2021-02-01 06:51:44,-1,LODE,STOCK,2.98,-2.98
2021-02-01 06:51:43,1,LODE,STOCK,2.97,2.97
2021-02-01 06:50:46,-25,LODE,STOCK,2.7248,-68.12
2021-02-01 06:50:09,25,LODE,STOCK,2.5,62.5
2021-02-01 06:48:59,-1,LODE,STOCK,2.33,-2.33
2021-02-01 06:48:56,1,LODE,STOCK,2.35,2.35
2021-02-01 06:48:12,-25,LODE,STOCK,2.23,-55.75
2021-02-01 06:47:05,25,LODE,STOCK,2.2696,56.74
2021-02-01 06:46:37,-1,LODE,STOCK,2.2,-2.2
2021-02-01 06:46:35,1,LODE,STOCK,2.21,2.21
2021-02-01 06:41:34,-1,LODE,STOCK,2.14,-2.14
2021-02-01 06:32:23,1,LODE,STOCK,2.55,2.55
2021-01-29 07:22:04,-25,CATB,STOCK,5.472,-136.8
2021-01-29 07:21:33,25,CATB,STOCK,5.33,133.25
2021-01-29 07:13:53,-25,CATB,STOCK,5.2412,-131.03
2021-01-29 07:13:19,25,CATB,STOCK,4.93,123.25
2021-01-29 07:10:07,-25,CATB,STOCK,5.17,-129.25
2021-01-29 07:09:53,25,CATB,STOCK,4.94,123.50000000000001
2021-01-29 07:07:58,-10,CATB,STOCK,4.86,-48.6
2021-01-29 07:07:54,-25,CATB,STOCK,4.8512,-121.28000000000002
2021-01-29 07:07:49,25,CATB,STOCK,4.65,116.25000000000001
2021-01-29 07:07:28,10,CATB,STOCK,4.56,45.599999999999994
2021-01-29 06:56:01,-20,LGHL,STOCK,4.42,-88.4
2021-01-29 06:56:01,-5,LGHL,STOCK,4.42,-22.1
2021-01-29 06:55:36,22,LGHL,STOCK,4.66,102.52000000000001
2021-01-29 06:55:36,3,LGHL,STOCK,4.66,13.98
2021-01-29 06:52:35,-4,LGHL,STOCK,4.56,-18.24
2021-01-29 06:52:35,-1,LGHL,STOCK,4.55,-4.55
2021-01-29 06:51:47,5,LGHL,STOCK,4.84,24.2
2021-01-29 06:46:30,-25,NAKD,STOCK,1.8248,-45.62
2021-01-29 06:44:41,25,NAKD,STOCK,1.92,48.0
2021-01-29 06:37:06,-1,NAKD,STOCK,1.96,-1.96
2021-01-29 06:37:04,1,NAKD,STOCK,1.98,1.98
2021-01-28 07:09:41,-25,SNDL,STOCK,1.26,-31.5
2021-01-28 07:09:31,25,SNDL,STOCK,1.2588,31.47
2021-01-28 07:08:38,-25,SNDL,STOCK,1.22,-30.5
2021-01-28 07:08:24,25,SNDL,STOCK,1.2,30.0
2021-01-28 06:44:38,-5,NAKD,STOCK,3.28,-16.4
2021-01-28 06:44:32,-5,NAKD,STOCK,3.25,-16.25
2021-01-28 06:44:26,-15,NAKD,STOCK,3.22,-48.300000000000004
2021-01-28 06:44:12,25,NAKD,STOCK,3.15,78.75
2021-01-28 06:44:00,-25,NAKD,STOCK,3.09,-77.25
2021-01-28 06:43:39,25,NAKD,STOCK,2.98,74.5
2021-01-28 06:42:23,-25,NAKD,STOCK,2.8152,-70.38
2021-01-28 06:42:13,-25,NAKD,STOCK,2.77,-69.25
2021-01-28 06:41:28,50,NAKD,STOCK,2.74,137.0
2021-01-28 06:38:59,-25,XSPA,STOCK,3.07,-76.75
2021-01-28 06:38:32,-50,XSPA,STOCK,3.16,-158.0
2021-01-28 06:37:52,-50,XSPA,STOCK,3.16,-158.0
2021-01-28 06:37:33,50,XSPA,STOCK,3.12,156.0
2021-01-28 06:37:08,50,XSPA,STOCK,3.12,156.0
2021-01-28 06:37:00,25,XSPA,STOCK,3.11,77.75
2021-01-28 06:36:18,-51,XSPA,STOCK,3.03,-154.53
2021-01-28 06:34:28,50,XSPA,STOCK,3.09,154.5
2021-01-28 06:33:45,1,XSPA,STOCK,3.08,3.08
2021-01-28 06:32:57,-1,XSPA,STOCK,3.03,-3.03
2021-01-28 06:32:48,1,XSPA,STOCK,3.15,3.15
2021-01-27 08:03:51,-1,GME,PUT,0.07,-7.000000000000001
2021-01-27 07:45:28,1,GME,PUT,0.05,5.0
2021-01-27 07:23:49,-5,EXPR,STOCK,6.472,-32.36
2021-01-27 07:23:48,-5,EXPR,STOCK,6.5,-32.5
2021-01-27 07:23:31,-15,EXPR,STOCK,6.572,-98.58
2021-01-27 07:23:13,-25,EXPR,STOCK,6.65,-166.25
2021-01-27 07:23:03,25,EXPR,STOCK,6.498,162.45000000000002
2021-01-27 07:23:02,25,EXPR,STOCK,6.498,162.45000000000002
2021-01-27 07:19:27,-25,EXPR,STOCK,6.404,-160.1
2021-01-27 07:18:40,-25,EXPR,STOCK,6.46,-161.5
2021-01-27 07:18:24,25,EXPR,STOCK,6.5,162.5
2021-01-27 07:17:52,25,EXPR,STOCK,6.4864,162.16
2021-01-27 07:10:41,-25,EXPR,STOCK,6.25,-156.25
2021-01-27 07:10:37,-25,EXPR,STOCK,6.232,-155.8
2021-01-27 07:09:57,25,EXPR,STOCK,6.14,153.5
2021-01-27 07:09:23,25,EXPR,STOCK,5.99,149.75
2021-01-27 07:03:10,-25,EXPR,STOCK,6.1136,-152.84
2021-01-27 07:01:32,25,EXPR,STOCK,6.2,155.0
2021-01-27 07:01:12,-25,EXPR,STOCK,6.06,-151.5
2021-01-27 07:01:02,25,EXPR,STOCK,5.9864,149.66
2021-01-27 06:54:56,-16,EXPR,STOCK,5.905,-94.48
2021-01-27 06:54:05,15,EXPR,STOCK,6.168,92.52
2021-01-27 06:53:54,1,EXPR,STOCK,6.1,6.1
2021-01-26 07:06:44,-25,PHUN,STOCK,2.38,-59.5
2021-01-26 07:06:23,25,PHUN,STOCK,2.3352,58.379999999999995
2021-01-26 07:02:53,-50,PHUN,STOCK,2.3016,-115.08
2021-01-26 07:02:19,50,PHUN,STOCK,2.35,117.5
2021-01-26 07:01:27,-50,PHUN,STOCK,2.2544,-112.72
2021-01-26 07:01:16,50,PHUN,STOCK,2.24,112.00000000000001
2021-01-26 06:58:41,-50,MOTS,STOCK,1.932,-96.6
2021-01-26 06:58:01,50,MOTS,STOCK,1.93,96.5
2021-01-26 06:42:40,-20,EYES,STOCK,2.86,-57.199999999999996
2021-01-26 06:42:40,-5,EYES,STOCK,2.85,-14.25
2021-01-26 06:42:24,25,EYES,STOCK,2.79,69.75
2021-01-26 06:40:35,-20,EYES,STOCK,2.79,-55.8
2021-01-26 06:40:35,-5,EYES,STOCK,2.79,-13.95
2021-01-26 06:39:55,-50,EYES,STOCK,2.82,-141.0
2021-01-26 06:38:58,50,EYES,STOCK,2.6788,133.94
2021-01-26 06:37:56,25,EYES,STOCK,2.63,65.75
2021-01-26 06:33:52,-1,EYES,STOCK,2.67,-2.67
2021-01-26 06:33:49,1,EYES,STOCK,2.68,2.68
2021-01-25 07:16:49,-50,ATOS,STOCK,2.6406,-132.03
2021-01-25 07:16:01,50,ATOS,STOCK,2.61,130.5
2021-01-25 07:08:40,-50,ATOS,STOCK,2.6216,-131.07999999999998
2021-01-25 07:08:10,50,ATOS,STOCK,2.5996,129.98000000000002
2021-01-25 06:58:28,-25,OEG,STOCK,7.1468,-178.67
2021-01-25 06:58:06,25,OEG,STOCK,7.088,177.2
2021-01-25 06:57:11,-25,OEG,STOCK,7.03,-175.75
2021-01-25 06:55:34,25,OEG,STOCK,7.01,175.25
2021-01-25 06:50:57,-10,OEG,STOCK,7.05,-70.5
2021-01-25 06:50:12,10,OEG,STOCK,7.219,72.19
2021-01-25 06:36:58,-25,AMC,STOCK,4.65,-116.25000000000001
2021-01-25 06:36:54,-25,AMC,STOCK,4.62,-115.5
2021-01-25 06:36:11,25,AMC,STOCK,4.5188,112.97
2021-01-25 06:33:50,25,AMC,STOCK,4.4976,112.44000000000001
2021-01-22 06:48:47,-50,OBLN,STOCK,7.26,-363.0
2021-01-22 06:48:24,50,OBLN,STOCK,7.18,359.0
2021-01-22 06:46:35,-50,OBLN,STOCK,7.21,-360.5
2021-01-22 06:46:03,50,OBLN,STOCK,6.95,347.5
2021-01-22 06:43:52,-50,CLPS,STOCK,4.32,-216.0
2021-01-22 06:43:25,50,CLPS,STOCK,4.3884,219.42
2021-01-21 07:35:13,-2,BBIG,STOCK,7.31,-14.62
2021-01-21 07:35:10,-10,BBIG,STOCK,7.7,-77.0
2021-01-21 07:35:10,-13,BBIG,STOCK,7.7,-100.10000000000001
2021-01-21 07:26:43,10,BBIG,STOCK,8.197,81.97
2021-01-21 07:22:34,15,BBIG,STOCK,8.28,124.19999999999999
2021-01-21 07:19:11,-50,BBIG,STOCK,7.84,-392.0
2021-01-21 07:18:08,50,BBIG,STOCK,8.338,416.9
2021-01-21 06:55:07,-50,ADTX,STOCK,4.285,-214.25
2021-01-21 06:54:50,50,ADTX,STOCK,4.14,206.99999999999997
2021-01-21 06:47:17,-25,BBIG,STOCK,6.6,-165.0
2021-01-21 06:46:59,-25,BBIG,STOCK,6.45,-161.25
2021-01-21 06:45:46,50,BBIG,STOCK,6.3588,317.94
2021-01-21 06:33:08,-1,CLSN,STOCK,2.36,-2.36
2021-01-21 06:33:03,1,CLSN,STOCK,2.36,2.36
2021-01-20 11:59:18,-5,OBLN,STOCK,9.58,-47.9
2021-01-20 11:57:51,5,OBLN,STOCK,9.78,48.9
2021-01-20 08:18:48,-25,OBLN,STOCK,6.05,-151.25
2021-01-20 08:18:35,25,OBLN,STOCK,5.9788,149.47
2021-01-20 08:17:15,-25,OBLN,STOCK,5.91,-147.75
2021-01-20 08:16:59,25,OBLN,STOCK,5.93,148.25
2021-01-20 07:30:21,-50,OBLN,STOCK,3.8802,-194.01
2021-01-20 07:30:10,50,OBLN,STOCK,3.79,189.5
2021-01-20 07:09:05,-50,CLBS,STOCK,4.58,-229.0
2021-01-20 07:08:53,50,CLBS,STOCK,4.39,219.49999999999997
2021-01-20 07:07:47,-50,CLBS,STOCK,4.25,-212.5
2021-01-20 07:07:31,50,CLBS,STOCK,4.44,222.00000000000003
2021-01-20 07:05:44,-50,ADMP,STOCK,1.2512,-62.56
2021-01-20 07:04:18,50,ADMP,STOCK,1.26,63.0
2021-01-20 06:44:28,-15,INUV,STOCK,2.31133,-34.66995
2021-01-20 06:44:23,15,INUV,STOCK,2.29867,34.48005
2021-01-20 06:36:01,-5,INUV,STOCK,1.992,-9.96
2021-01-20 06:35:52,-10,INUV,STOCK,1.98,-19.8
2021-01-20 06:35:44,-25,INUV,STOCK,1.97,-49.25
2021-01-20 06:35:40,-60,INUV,STOCK,1.95017,-117.0102
2021-01-20 06:35:13,100,INUV,STOCK,1.9,190.0
2021-01-20 06:33:09,-1,OBLN,STOCK,3.05,-3.05
2021-01-20 06:33:02,1,OBLN,STOCK,2.99,2.99
2021-01-19 07:05:59,-100,TRXC,STOCK,2.8701,-287.01
2021-01-19 07:05:34,100,TRXC,STOCK,2.83,283.0
2021-01-19 07:05:08,-25,TRXC,STOCK,2.83,-70.75
2021-01-19 07:04:46,-75,TRXC,STOCK,2.81,-210.75
2021-01-19 07:02:38,100,TRXC,STOCK,2.81,281.0
2021-01-19 06:49:55,-100,CHNR,STOCK,2.84,-284.0
2021-01-19 06:49:47,100,CHNR,STOCK,2.7799,277.99
2021-01-19 06:33:51,-1,TENX,STOCK,2.55,-2.55
2021-01-19 06:33:47,1,TENX,STOCK,2.54,2.54
2021-01-15 07:43:44,-50,OBSV,STOCK,4.08,-204.0
2021-01-15 07:42:46,50,OBSV,STOCK,3.895,194.75
2021-01-15 07:36:26,-25,BNGO,STOCK,8.73,-218.25
2021-01-15 07:35:48,25,BNGO,STOCK,8.7888,219.72
2021-01-15 07:34:27,-2,BNGO,STOCK,8.66,-17.32
2021-01-15 07:34:27,-23,BNGO,STOCK,8.66,-199.18
2021-01-15 07:33:55,25,BNGO,STOCK,8.61,215.25
2021-01-15 07:30:18,-50,SENS,STOCK,1.86,-93.0
2021-01-15 07:29:20,50,SENS,STOCK,1.8988,94.94
2021-01-15 07:22:53,-25,SENS,STOCK,1.89,-47.25
2021-01-15 07:21:24,25,SENS,STOCK,1.93,48.25
2021-01-15 07:01:57,-15,BNGO,STOCK,8.67,-130.05
2021-01-15 07:00:35,15,BNGO,STOCK,8.95,134.25
2021-01-15 06:50:43,-25,OBSV,STOCK,4.152,-103.8
2021-01-15 06:50:17,25,OBSV,STOCK,4.04,101.0
2021-01-15 06:39:06,-5,OBSV,STOCK,3.78,-18.9
2021-01-15 06:38:29,5,OBSV,STOCK,3.738,18.69
2021-01-15 06:32:11,-1,AMTX,STOCK,4.25,-4.25
2021-01-15 06:32:03,1,AMTX,STOCK,4.24,4.24
2021-01-14 07:12:05,-15,BNGO,STOCK,6.47,-97.05
2021-01-14 07:10:54,-25,BNGO,STOCK,6.4928,-162.32
2021-01-14 07:10:11,25,BNGO,STOCK,6.57,164.25
2021-01-14 07:07:55,15,BNGO,STOCK,6.50667,97.60005
2021-01-14 07:03:31,-12,BNGO,STOCK,6.31,-75.72
2021-01-14 07:03:31,-3,BNGO,STOCK,6.31,-18.93
2021-01-14 07:03:11,15,BNGO,STOCK,6.41,96.15
2021-01-14 07:01:12,-100,OGEN,STOCK,1.12,-112.00000000000001
2021-01-14 07:00:32,50,OGEN,STOCK,1.17,58.5
2021-01-14 06:58:00,50,OGEN,STOCK,1.18,59.0
2021-01-14 06:57:33,-25,OGEN,STOCK,1.2012,-30.03
2021-01-14 06:57:15,-25,OGEN,STOCK,1.23,-30.75
2021-01-14 06:56:41,25,OGEN,STOCK,1.2,30.0
2021-01-14 06:56:04,-25,OGEN,STOCK,1.26,-31.5
2021-01-14 06:55:57,50,OGEN,STOCK,1.24,62.0
2021-01-14 06:53:59,-25,OGEN,STOCK,1.22,-30.5
2021-01-14 06:53:34,25,OGEN,STOCK,1.198,29.95
2021-01-14 06:40:17,-25,CNET,STOCK,2.97,-74.25
2021-01-14 06:39:15,25,CNET,STOCK,3.058,76.44999999999999
2021-01-14 06:36:23,-15,CNET,STOCK,3.05,-45.75
2021-01-14 06:34:59,15,CNET,STOCK,3.17867,47.68005
2021-01-14 06:34:26,-1,CNET,STOCK,3.14,-3.14
2021-01-14 06:34:22,1,CNET,STOCK,3.15,3.15
2021-01-13 08:07:42,-25,XELA,STOCK,1.06,-26.5
2021-01-13 08:06:15,25,XELA,STOCK,1.0888,27.22
2021-01-13 08:05:24,-25,XELA,STOCK,1.05,-26.25
2021-01-13 08:04:08,25,XELA,STOCK,1.07,26.75
2021-01-13 08:02:27,-1,XELA,STOCK,1.02,-1.02
2021-01-13 08:02:25,1,XELA,STOCK,1.01,1.01
2021-01-13 07:57:42,-50,XELA,STOCK,1.0112,-50.56
2021-01-13 07:56:27,-50,XELA,STOCK,1.03,-51.5
2021-01-13 07:55:43,100,XELA,STOCK,1.01,101.0
2021-01-13 07:50:28,-50,XELA,STOCK,1.03,-51.5
2021-01-13 07:49:54,-25,XELA,STOCK,1.06,-26.5
2021-01-13 07:46:21,50,XELA,STOCK,1.07,53.5
2021-01-13 07:45:05,25,XELA,STOCK,1.05,26.25
